,REF_AREA,Reference area,CHEM_COMP,Pollutant,Measure,Unit of measure,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2
10127,SRB,Serbia,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2022,60.2245,A,Normal value,,
10128,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1990,595.3574,A,Normal value,,
10129,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1991,649.1115,A,Normal value,,
10130,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1992,625.6183,A,Normal value,,
10131,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1993,600.1966,A,Normal value,,
10132,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1994,558.2231,A,Normal value,,
10133,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1995,560.0502,A,Normal value,,
10134,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1996,582.3372,A,Normal value,,
10135,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1997,542.0037,A,Normal value,,
10136,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1998,536.6553,A,Normal value,,
10137,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,1999,517.1488,A,Normal value,,
10138,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2000,488.6631,A,Normal value,,
10139,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2001,484.5889,A,Normal value,,
10140,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2002,460.8351,A,Normal value,,
10141,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2003,472.1924,A,Normal value,,
10142,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2004,463.8597,A,Normal value,,
10143,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2005,441.0927,A,Normal value,,
10144,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2006,412.0434,A,Normal value,,
10145,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2007,390.4345,A,Normal value,,
10146,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2008,388.6948,A,Normal value,,
10147,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2009,374.0937,A,Normal value,,
10148,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2010,390.3927,A,Normal value,,
10149,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2011,338.8848,A,Normal value,,
10150,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2012,351.9924,A,Normal value,,
10151,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2013,354.84,A,Normal value,,
10152,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2014,310.3823,A,Normal value,,
10153,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2015,314.4489,A,Normal value,,
10154,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2016,319.9883,A,Normal value,,
10155,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2017,310.5572,A,Normal value,,
10156,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2018,296.5361,A,Normal value,,
10157,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2019,292.0437,A,Normal value,,
10158,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2020,256.2052,A,Normal value,,
10159,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2021,278.3869,A,Normal value,,
10160,FRA,France,PM10,Particulates (PM10),Total man-made emissions,Tonnes,2022,252.8558,A,Normal value,,
10161,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,1996,219.898,A,Normal value,,
10162,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2000,236.673,A,Normal value,,
10163,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2003,206.558,A,Normal value,,
10164,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2004,195.429,A,Normal value,,
10165,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2005,196.438,A,Normal value,,
10166,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2006,191.215,A,Normal value,,
10167,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2007,192.304,A,Normal value,,
10168,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2008,183.693,A,Normal value,,
10169,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2009,167.427,A,Normal value,,
10170,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2010,163.3,A,Normal value,,
10171,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2011,158.143,A,Normal value,,
10172,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2012,177.811,A,Normal value,,
10173,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2013,145.117,A,Normal value,,
10174,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2014,125.381,A,Normal value,,
10175,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2015,117.88,A,Normal value,,
10176,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2016,102.173,A,Normal value,,
10177,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2017,96.444,A,Normal value,,
10178,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2018,92.482,A,Normal value,,
10179,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2019,85.853,A,Normal value,,
10180,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2020,77.531,A,Normal value,,
10181,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2021,72.388,A,Normal value,,
10182,ISR,Israel,NOX,Nitrogen oxides,Total man-made emissions,Tonnes,2022,72.513,A,Normal value,,
10183,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1990,3577.445,A,Normal value,,
10184,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1991,3508.86,A,Normal value,,
10185,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1992,3414.097,A,Normal value,,
10186,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1993,3099.78,A,Normal value,,
10187,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1994,2811.533,A,Normal value,,
10188,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1995,2530.158,A,Normal value,,
10189,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1996,2151.982,A,Normal value,,
10190,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1997,1750.668,A,Normal value,,
10191,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1998,1749.418,A,Normal value,,
10192,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,1999,1357.849,A,Normal value,,
10193,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2000,1292.717,A,Normal value,,
10194,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2001,1219.91,A,Normal value,,
10195,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2002,1099.204,A,Normal value,,
10196,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2003,1069.742,A,Normal value,,
10197,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2004,899.8779,A,Normal value,,
10198,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2005,781.071,A,Normal value,,
10199,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2006,738.5893,A,Normal value,,
10200,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2007,646.8702,A,Normal value,,
10201,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2008,546.4793,A,Normal value,,
10202,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2009,452.0996,A,Normal value,,
10203,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2010,460.201,A,Normal value,,
10204,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2011,426.4395,A,Normal value,,
10205,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2012,475.955,A,Normal value,,
10206,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2013,412.8005,A,Normal value,,
10207,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2014,337.6048,A,Normal value,,
10208,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2015,264.7438,A,Normal value,,
10209,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2016,193.2785,A,Normal value,,
10210,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2017,186.0783,A,Normal value,,
10211,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2018,171.4936,A,Normal value,,
10212,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2019,151.8324,A,Normal value,,
10213,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2020,128.2887,A,Normal value,,
10214,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2021,117.6412,A,Normal value,,
10215,GBR,United Kingdom,SOX,Sulphur oxides,Total man-made emissions,Tonnes,2022,119.9191,A,Normal value,,
10216,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2000,40.00055,A,Normal value,,
10217,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2001,39.13909,A,Normal value,,
10218,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2002,36.6734,A,Normal value,,
10219,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2003,37.0348,A,Normal value,,
10220,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2004,36.74833,A,Normal value,,
10221,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2005,34.35523,A,Normal value,,
10222,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2006,34.75363,A,Normal value,,
10223,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2007,32.63181,A,Normal value,,
10224,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2008,32.34898,A,Normal value,,
10225,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2009,29.03148,A,Normal value,,
10226,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2010,31.05533,A,Normal value,,
10227,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2011,24.71139,A,Normal value,,
10228,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2012,24.98192,A,Normal value,,
10229,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2013,25.62361,A,Normal value,,
10230,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2014,20.80795,A,Normal value,,
10231,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2015,22.10073,A,Normal value,,
10232,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2016,21.97955,A,Normal value,,
10233,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2017,20.33748,A,Normal value,,
10234,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2018,19.11464,A,Normal value,,
10235,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2019,18.28858,A,Normal value,,
10236,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2020,16.9443,A,Normal value,,
10237,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2021,18.44936,A,Normal value,,
10238,BEL,Belgium,PM2_5,Particulates (PM2.5),Total man-made emissions,Tonnes,2022,17.19595,A,Normal value,,
10239,ARM,Armenia,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2016,36.291,A,Normal value,,
10240,ARM,Armenia,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2017,35.59178,A,Normal value,,
10241,ARM,Armenia,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2018,36.6563,A,Normal value,,
10242,ARM,Armenia,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2019,44.2624,A,Normal value,,
10243,ARM,Armenia,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2020,48.57439,A,Normal value,,
10244,ARM,Armenia,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2021,183.7412,A,Normal value,,
10245,ARM,Armenia,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2022,176.3509,A,Normal value,,
10246,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,1990,469.0281,A,Normal value,,
10247,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,1991,457.1473,A,Normal value,,
10248,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,1992,419.0638,A,Normal value,,
10249,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,1993,430.3257,A,Normal value,,
10250,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,1994,365.4716,A,Normal value,,
10251,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,1995,212.6895,A,Normal value,,
10252,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,1996,195.4401,A,Normal value,,
10253,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,1997,134.2301,A,Normal value,,
10254,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,1998,59.64427,A,Normal value,,
10255,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,1999,58.73671,A,Normal value,,
10256,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2000,46.24427,A,Normal value,,
10257,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2001,49.14512,A,Normal value,,
10258,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2002,45.24502,A,Normal value,,
10259,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2003,42.35404,A,Normal value,,
10260,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2004,43.0513,A,Normal value,,
10261,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2005,39.22819,A,Normal value,,
10262,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2006,37.12594,A,Normal value,,
10263,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2007,38.50887,A,Normal value,,
10264,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2008,33.2023,A,Normal value,,
10265,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2009,29.82144,A,Normal value,,
10266,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2010,29.07657,A,Normal value,,
10267,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2011,27.08802,A,Normal value,,
10268,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2012,27.88989,A,Normal value,,
10269,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2013,27.33106,A,Normal value,,
10270,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2014,25.82063,A,Normal value,,
10271,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2015,21.83829,A,Normal value,,
10272,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2016,22.45422,A,Normal value,,
10273,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2017,22.61345,A,Normal value,,
10274,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2018,20.13992,A,Normal value,,
10275,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2019,20.79442,A,Normal value,,
10276,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2020,14.74097,A,Normal value,,
10277,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2021,17.78902,A,Normal value,,
10278,LUX,Luxembourg,CO,Carbon monoxide,Total man-made emissions,Tonnes,2022,17.24242,A,Normal value,,
10279,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,1990,51.13999,A,Normal value,,
10280,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,1991,47.31848,A,Normal value,,
10281,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,1992,40.25006,A,Normal value,,
10282,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,1993,34.81915,A,Normal value,,
10283,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,1994,34.13087,A,Normal value,,
10284,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,1995,35.92568,A,Normal value,,
10285,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,1996,40.84864,A,Normal value,,
10286,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,1997,42.05919,A,Normal value,,
10287,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,1998,38.07337,A,Normal value,,
10288,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,1999,42.26683,A,Normal value,,
10289,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2000,40.67963,A,Normal value,,
10290,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2001,42.56233,A,Normal value,,
10291,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2002,45.02999,A,Normal value,,
10292,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2003,46.53708,A,Normal value,,
10293,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2004,43.47713,A,Normal value,,
10294,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2005,44.92017,A,Normal value,,
10295,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2006,38.85752,A,Normal value,,
10296,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2007,33.88899,A,Normal value,,
10297,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2008,34.53376,A,Normal value,,
10298,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2009,34.47271,A,Normal value,,
10299,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2010,34.50061,A,Normal value,,
10300,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2011,34.89399,A,Normal value,,
10301,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2012,37.24138,A,Normal value,,
10302,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2013,40.82857,A,Normal value,,
10303,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2014,34.55482,A,Normal value,,
10304,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2015,38.16747,A,Normal value,,
10305,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2016,37.0302,A,Normal value,,
10306,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2017,34.65053,A,Normal value,,
10307,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2018,33.78885,A,Normal value,,
10308,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2019,33.11469,A,Normal value,,
10309,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2020,35.09587,A,Normal value,,
10310,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2021,34.74467,A,Normal value,,
10311,GEO,Georgia,NH3,Ammonia,Total man-made emissions,Tonnes,2022,33.02016,A,Normal value,,
10312,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1990,8.787076,A,Normal value,,
10313,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1991,8.66891,A,Normal value,,
10314,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1992,8.136151,A,Normal value,,
10315,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1993,7.933947,A,Normal value,,
10316,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1994,7.425596,A,Normal value,,
10317,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1995,7.750993,A,Normal value,,
10318,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1996,7.882654,A,Normal value,,
10319,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1997,7.805527,A,Normal value,,
10320,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1998,8.277065,A,Normal value,,
10321,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,1999,8.659618,A,Normal value,,
10322,MNE,Montenegro,NMVOC,Non-methane volatile organic compounds,Total man-made emissions,Tonnes,2000,8.466216,A,Normal value,,
