,Country,Country_Code,Measure,Unit_of_measure,Sex,Age,Year,Retirement_values
11198,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2002,61.4
11199,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2003,61.8
11200,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2004,61.5
11201,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2005,61.3
11202,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2006,62.0
11203,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2007,62.3
11204,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2008,62.4
11205,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2009,62.9
11206,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2010,63.4
11207,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2011,62.9
11208,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2012,63.0
11209,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2013,62.7
11210,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2014,62.6
11211,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2015,62.7
11212,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2016,63.3
11213,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2017,63.8
11214,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2018,64.3
11215,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2019,64.8
11216,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2020,64.7
11217,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2021,65.2
11218,United States,USA,Effective labour market exit age,Years,Female,Not applicable,2022,65.3
11219,Chile,CHL,Gross pension replacement rate at 100% of average wage,Percentage of gross pre-retirement earnings at the same income level,Male,Not applicable,2022,37.1
11220,Costa Rica,CRI,Current retirement age for a person who entered the labour force at age 22,Years,Female,Not applicable,2020,59.9
11221,Costa Rica,CRI,Current retirement age for a person who entered the labour force at age 22,Years,Female,Not applicable,2022,60.0
11222,Estonia,EST,Future retirement age for a person who entered the labour force at age 22,Percentage of gross pre-retirement earnings at the same income level,Female,Not applicable,2014,65.0
11223,Estonia,EST,Future retirement age for a person who entered the labour force at age 22,Percentage of gross pre-retirement earnings at the same income level,Female,Not applicable,2018,71.0
11224,Estonia,EST,Future retirement age for a person who entered the labour force at age 22,Percentage of gross pre-retirement earnings at the same income level,Female,Not applicable,2020,71.0
11225,Estonia,EST,Future retirement age for a person who entered the labour force at age 22,Percentage of gross pre-retirement earnings at the same income level,Female,Not applicable,2022,71.0
11226,Estonia,EST,Gross pension replacement rate at 200% of average wage,Percentage of gross pre-retirement earnings at the same income level,Female,Not applicable,2022,17.8
11227,Latvia,LVA,Gross pension replacement rate at 200% of average wage,Percentage of gross pre-retirement earnings at the same income level,Male,Not applicable,2022,39.8
11228,Slovenia,SVN,Gross pension replacement rate at 100% of average wage,Percentage of gross pre-retirement earnings at the same income level,Male,Not applicable,2022,42.1
11229,Lithuania,LTU,Capital income of older people,Percentage of gross disposable income of the population aged over 65 years,Not applicable,66 years or over,2016,3.2
11230,Lithuania,LTU,Capital income of older people,Percentage of gross disposable income of the population aged over 65 years,Not applicable,66 years or over,2018,2.7
11231,Lithuania,LTU,Capital income of older people,Percentage of gross disposable income of the population aged over 65 years,Not applicable,66 years or over,2020,4.0
11232,Colombia,COL,Gross pension replacement rate at 200% of average wage,Percentage of gross pre-retirement earnings at the same income level,Female,Not applicable,2022,73.8
11233,Costa Rica,CRI,Gross pension replacement rate at 200% of average wage,Percentage of gross pre-retirement earnings at the same income level,Male,Not applicable,2022,60.4
11234,Bulgaria,BGR,Gross pension replacement rate at 200% of average wage,Percentage of gross pre-retirement earnings at the same income level,Male,Not applicable,2022,44.9
11235,Saudi Arabia,SAU,Gross pension replacement rate at 100% of average wage,Percentage of gross pre-retirement earnings at the same income level,Male,Not applicable,2022,59.6
11236,Indonesia,IDN,Employment rate,Percentage of population in the same age,Not applicable,From 55 to 59 years,2014,70.3
11237,Indonesia,IDN,Employment rate,Percentage of population in the same age,Not applicable,From 55 to 59 years,2018,72.0
11238,India,IND,Effective labour market exit age,Years,Male,Not applicable,1988,69.3
11239,India,IND,Effective labour market exit age,Years,Male,Not applicable,1989,69.3
11240,India,IND,Effective labour market exit age,Years,Male,Not applicable,1990,69.3
11241,India,IND,Effective labour market exit age,Years,Male,Not applicable,1991,69.3
11242,India,IND,Effective labour market exit age,Years,Male,Not applicable,1992,69.3
11243,India,IND,Effective labour market exit age,Years,Male,Not applicable,1993,69.2
11244,India,IND,Effective labour market exit age,Years,Male,Not applicable,1994,69.3
11245,India,IND,Effective labour market exit age,Years,Male,Not applicable,1995,69.5
11246,India,IND,Effective labour market exit age,Years,Male,Not applicable,1996,70.4
11247,India,IND,Effective labour market exit age,Years,Male,Not applicable,1997,69.6
11248,India,IND,Effective labour market exit age,Years,Male,Not applicable,1998,69.2
11249,India,IND,Effective labour market exit age,Years,Male,Not applicable,1999,68.4
11250,India,IND,Effective labour market exit age,Years,Male,Not applicable,2000,68.4
11251,India,IND,Effective labour market exit age,Years,Male,Not applicable,2001,68.5
11252,India,IND,Effective labour market exit age,Years,Male,Not applicable,2002,68.3
11253,India,IND,Effective labour market exit age,Years,Male,Not applicable,2003,68.0
11254,India,IND,Effective labour market exit age,Years,Male,Not applicable,2004,67.0
11255,India,IND,Effective labour market exit age,Years,Male,Not applicable,2005,67.6
11256,India,IND,Effective labour market exit age,Years,Male,Not applicable,2006,68.6
11257,India,IND,Effective labour market exit age,Years,Male,Not applicable,2007,68.1
11258,India,IND,Effective labour market exit age,Years,Male,Not applicable,2008,69.1
11259,India,IND,Effective labour market exit age,Years,Male,Not applicable,2009,69.4
11260,India,IND,Effective labour market exit age,Years,Male,Not applicable,2010,68.7
11261,India,IND,Effective labour market exit age,Years,Male,Not applicable,2011,67.8
11262,India,IND,Effective labour market exit age,Years,Male,Not applicable,2012,67.7
11263,India,IND,Effective labour market exit age,Years,Male,Not applicable,2013,67.6
11264,India,IND,Effective labour market exit age,Years,Male,Not applicable,2014,67.1
11265,India,IND,Effective labour market exit age,Years,Male,Not applicable,2015,66.7
11266,India,IND,Effective labour market exit age,Years,Male,Not applicable,2016,66.9
11267,India,IND,Effective labour market exit age,Years,Male,Not applicable,2017,67.2
11268,India,IND,Effective labour market exit age,Years,Male,Not applicable,2018,67.0
11269,India,IND,Effective labour market exit age,Years,Male,Not applicable,2019,66.9
11270,India,IND,Effective labour market exit age,Years,Male,Not applicable,2020,67.3
11271,India,IND,Effective labour market exit age,Years,Male,Not applicable,2021,67.4
11272,India,IND,Effective labour market exit age,Years,Male,Not applicable,2022,67.0
11273,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1981,12.7
11274,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1982,7.4
11275,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1983,10.9
11276,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1984,10.9
11277,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1985,10.8
11278,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1986,8.8
11279,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1987,7.4
11280,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1988,7.0
11281,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1989,7.2
11282,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1991,13.2
11283,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1993,15.7
11284,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1994,15.6
11285,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1996,11.2
11286,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1997,13.0
11287,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1998,11.0
11288,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,1999,11.2
11289,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,2001,11.0
11290,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,2002,11.1
11291,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,2003,15.2
11292,Indonesia,IDN,Expected years after labour market exit,Years,Female,Not applicable,2004,13.8
11293,India,IND,Future retirement age for a person who entered the labour force at age 22,Percentage of gross pre-retirement earnings at the same income level,Female,Not applicable,2014,58.0
11294,India,IND,Future retirement age for a person who entered the labour force at age 22,Percentage of gross pre-retirement earnings at the same income level,Female,Not applicable,2018,58.0
11295,India,IND,Future retirement age for a person who entered the labour force at age 22,Percentage of gross pre-retirement earnings at the same income level,Female,Not applicable,2020,58.0
11296,India,IND,Future retirement age for a person who entered the labour force at age 22,Percentage of gross pre-retirement earnings at the same income level,Female,Not applicable,2022,58.0
11297,South Africa,ZAF,Gross pension replacement rate at 100% of average wage,Percentage of gross pre-retirement earnings at the same income level,Male,Not applicable,2022,8.0
11298,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,1995,19.1
11299,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,1996,19.4
11300,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,1997,19.7
11301,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,1998,19.6
11302,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,1999,19.3
11303,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,2000,20.3
11304,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,2001,21.2
11305,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,2002,21.1
11306,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,2003,21.0
11307,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,2004,22.0
11308,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,2005,22.5
11309,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,2006,22.5
11310,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,2007,23.1
11311,Austria,AUT,Expected years after labour market exit,Years,Male,Not applicable,2008,23.5
